game_id,white_player,black_player,white_groups,black_groups,all_groups,white_spbts,black_spbts,white_exposure,black_exposure,plies_analyzed,white,black,result,date,time_control,variant,starting_fen,white_elo,black_elo,white_a,black_a,white_b,black_b,white_c,black_c,white_d,black_d,white_e,black_e,white_f,black_f,white_g,black_g,white_h,black_h,cohort_id,cohort_name,cohort_tags
,"Garbezza,Davide","Nastore,Pavel-Alexandru",[],[],"['rating_2000_9999', 'cohort_member']",0.1417910447761194,0.15217391304347827,134,138,23,"Garbezza,Davide","Nastore,Pavel-Alexandru",0-1,2025.08.04,,Standard,,2061.0,2309.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.75,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Al Hosani,Omran","Rindhiya,V",[],[],"['rating_2000_9999', 'cohort_member']",0.05426356589147287,0.057971014492753624,129,138,23,"Al Hosani,Omran","Rindhiya,V",1-0,2025.08.04,,Standard,,2303.0,2067.0,0.20833333333333334,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Ivancescu,Bogdan-Andrei","Dobre,ClC",[],[],"['rating_2000_9999', 'cohort_member']",0.0472972972972973,0.05194805194805195,148,154,23,"Ivancescu,Bogdan-Andrei","Dobre,ClC",0-1,2025.08.04,,Standard,,2016.0,2287.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Coicev,Matei-Andrei","Maruntis,Patrik-Robert",[],[],"['rating_2000_9999', 'cohort_member']",0.26515151515151514,0.15625,132,128,23,"Coicev,Matei-Andrei","Maruntis,Patrik-Robert",1-0,2025.08.04,,Standard,,2287.0,2053.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,Athvik M,"Velpula,Sarayu",[],[],"['rating_2000_9999', 'cohort_member']",0.05714285714285714,0.023809523809523808,140,126,23,Athvik M,"Velpula,Sarayu",0-1,2025.08.04,,Standard,,1962.0,2287.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.125,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Rohit,S","Samu,S",[],[],"['rating_2000_9999', 'cohort_member']",0.13286713286713286,0.08461538461538462,143,130,23,"Rohit,S","Samu,S",1-0,2025.08.04,,Standard,,2286.0,2005.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.4583333333333333,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Gales,Randi-Ioan","Velikov,Nikola",[],[],"['rating_2000_9999', 'cohort_member']",0.031746031746031744,0.18309859154929578,126,142,23,"Gales,Randi-Ioan","Velikov,Nikola",0-1,2025.08.04,,Standard,,2281.0,1982.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.8333333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Eljanov,P","Koppelaar,Victor",[],[],"['rating_2000_9999', 'cohort_member']",0.16260162601626016,0.12857142857142856,123,140,23,"Eljanov,P","Koppelaar,Victor",1-0,2025.08.02,,Standard,,2680.0,1912.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.8333333333333334,0.7272727272727273,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Beltman,G","L'Ami,E",[],[],"['rating_2000_9999', 'cohort_member']",0.19090909090909092,0.29411764705882354,110,136,23,"Beltman,G","L'Ami,E",0-1,2025.08.02,,Standard,,1910.0,2611.0,0.0,0.0,0.0,0.6666666666666666,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Beerdsen,Thomas","De Witte,Wiebe",[],[],"['rating_2000_9999', 'cohort_member']",0.288,0.13846153846153847,125,130,23,"Beerdsen,Thomas","De Witte,Wiebe",1-0,2025.08.02,,Standard,,2513.0,1909.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.75,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Czappa,Fabian Alexander","Leenhouts,K",[],[],"['rating_2000_9999', 'cohort_member']",0.19047619047619047,0.07534246575342465,126,146,23,"Czappa,Fabian Alexander","Leenhouts,K",0-1,2025.08.02,,Standard,,1901.0,2476.0,0.0,0.0,0.08333333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.3333333333333333,0.041666666666666664,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Ikonnikov,Vy","Hoehfeld,Markus",[],[],"['rating_2000_9999', 'cohort_member']",0.08088235294117647,0.2,136,140,23,"Ikonnikov,Vy","Hoehfeld,Markus",1-0,2025.08.02,,Standard,,2461.0,1901.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.2608695652173913,0.8333333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Van de Griendt,Wouter","De Winter,Arthur",[],[],"['rating_2000_9999', 'cohort_member']",0.12666666666666668,0.027777777777777776,150,144,23,"Van de Griendt,Wouter","De Winter,Arthur",0-1,2025.08.02,,Standard,,1899.0,2460.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Prraneeth,Vuppala","Mader,L",[],[],"['rating_2000_9999', 'cohort_member']",0.08737864077669903,0.014492753623188406,103,138,23,"Prraneeth,Vuppala","Mader,L",1-0,2025.08.02,,Standard,,2458.0,1897.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Romkes,Erik","Hausrath,D",[],[],"['rating_2000_9999', 'cohort_member']",0.09166666666666666,0.08823529411764706,120,136,23,"Romkes,Erik","Hausrath,D",0-1,2025.08.02,,Standard,,1897.0,2442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.5,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"De Boer,Eelke","Van Beek,Harmen",[],[],"['rating_2000_9999', 'cohort_member']",0.11940298507462686,0.027777777777777776,134,144,23,"De Boer,Eelke","Van Beek,Harmen",1-0,2025.08.02,,Standard,,2436.0,1896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Lee,Jungbin","Nothnagel,Marian Can",[],[],"['rating_2000_9999', 'cohort_member']",0.08461538461538462,0.16176470588235295,130,136,23,"Lee,Jungbin","Nothnagel,Marian Can",0-1,2025.08.02,,Standard,,1895.0,2434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Beukema,S","Godding,Mick",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.15492957746478872,113,142,23,"Beukema,S","Godding,Mick",1-0,2025.08.02,,Standard,,2403.0,1894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Van de Poel,Jona","Dushyant,Sharma",[],[],"['rating_2000_9999', 'cohort_member']",0.1794871794871795,0.27692307692307694,117,130,23,"Van de Poel,Jona","Dushyant,Sharma",0-1,2025.08.02,,Standard,,1892.0,2376.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.875,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Van Delft,M","Van de Poel,T",[],[],"['rating_2000_9999', 'cohort_member']",0.13380281690140844,0.125,142,128,23,"Van Delft,M","Van de Poel,T",1-0,2025.08.02,,Standard,,2359.0,1891.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Rebreyend,Christophe","Syrov,Arkadi",[],[],"['rating_2000_9999', 'cohort_member']",0.15441176470588236,0.22727272727272727,136,132,23,"Rebreyend,Christophe","Syrov,Arkadi",0-1,2025.08.02,,Standard,,1885.0,2342.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.875,0.45454545454545453,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Lopez,Ja","Westveer,Riny",[],[],"['rating_2000_9999', 'cohort_member']",0.014598540145985401,0.008130081300813009,137,123,23,"Lopez,Ja","Westveer,Riny",1-0,2025.08.02,,Standard,,2329.0,1885.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Van der Zalm,M","Eljanov,P",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.14473684210526316,124,152,23,"Van der Zalm,M","Eljanov,P",0-1,2025.08.03,,Standard,,2060.0,2680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"L'Ami,E","Schwarz,David",[],[],"['rating_2000_9999', 'cohort_member']",0.15822784810126583,0.14492753623188406,158,138,23,"L'Ami,E","Schwarz,David",1-0,2025.08.03,,Standard,,2611.0,2057.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Smeets,Christiaan","Beerdsen,Thomas",[],[],"['rating_2000_9999', 'cohort_member']",0.21238938053097345,0.16666666666666666,113,120,23,"Smeets,Christiaan","Beerdsen,Thomas",0-1,2025.08.03,,Standard,,2056.0,2513.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Leenhouts,K","Groen,Jari",[],[],"['rating_2000_9999', 'cohort_member']",0.14285714285714285,0.09848484848484848,133,132,23,"Leenhouts,K","Groen,Jari",1-0,2025.08.03,,Standard,,2476.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.5416666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Kools,Thomas","Ikonnikov,Vy",[],[],"['rating_2000_9999', 'cohort_member']",0.1875,0.078125,112,128,23,"Kools,Thomas","Ikonnikov,Vy",0-1,2025.08.03,,Standard,,2041.0,2461.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"De Winter,Arthur","Tibke,Jonas",[],[],"['rating_2000_9999', 'cohort_member']",0.04032258064516129,0.08333333333333333,124,144,23,"De Winter,Arthur","Tibke,Jonas",1/2-1/2,2025.08.03,,Standard,,2460.0,2030.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4166666666666667,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Merz,Leander","Prraneeth,Vuppala",[],[],"['rating_2000_9999', 'cohort_member']",0.17796610169491525,0.1746031746031746,118,126,23,"Merz,Leander","Prraneeth,Vuppala",0-1,2025.08.03,,Standard,,2034.0,2458.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.5,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Hausrath,D","Lenting,Roan",[],[],"['rating_2000_9999', 'cohort_member']",0.128,0.125,125,128,23,"Hausrath,D","Lenting,Roan",1-0,2025.08.03,,Standard,,2442.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421052631578947,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Kalisvaart,P","De Boer,Eelke",[],[],"['rating_2000_9999', 'cohort_member']",0.1693548387096774,0.1506849315068493,124,146,23,"Kalisvaart,P","De Boer,Eelke",0-1,2025.08.03,,Standard,,2030.0,2436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Nothnagel,Marian Can","Ellenbroek,T",[],[],"['rating_2000_9999', 'cohort_member']",0.15602836879432624,0.11920529801324503,141,151,23,"Nothnagel,Marian Can","Ellenbroek,T",1-0,2025.08.03,,Standard,,2434.0,2015.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.6666666666666666,0.0,0.0,0.0,0.0,0.875,0.1,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Hoffman,Ro","Beukema,S",[],[],"['rating_2000_9999', 'cohort_member']",0.08888888888888889,0.1267605633802817,135,142,23,"Hoffman,Ro","Beukema,S",0-1,2025.08.03,,Standard,,2029.0,2403.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Dushyant,Sharma","Kleibeuker,Mika",[],[],"['rating_2000_9999', 'cohort_member']",0.03508771929824561,0.06779661016949153,114,118,23,"Dushyant,Sharma","Kleibeuker,Mika",1-0,2025.08.03,,Standard,,2376.0,2011.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Habig,Bryan","Van Delft,M",[],[],"['rating_2000_9999', 'cohort_member']",0.07246376811594203,0.22727272727272727,138,132,23,"Habig,Bryan","Van Delft,M",1/2-1/2,2025.08.03,,Standard,,2017.0,2359.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.4166666666666667,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Syrov,Arkadi","Alvares,Thomas",[],[],"['rating_2000_9999', 'cohort_member']",0.1267605633802817,0.176056338028169,142,142,23,"Syrov,Arkadi","Alvares,Thomas",1-0,2025.08.03,,Standard,,2342.0,2001.0,0.0,0.0,0.125,0.08333333333333333,0.0,0.0,0.0,0.0,0.125,0.0,0.5,0.9166666666666666,0.0,0.041666666666666664,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Bakels,Anton","Lopez,Ja",[],[],"['rating_2000_9999', 'cohort_member']",0.20279720279720279,0.10294117647058823,143,136,23,"Bakels,Anton","Lopez,Ja",0-1,2025.08.03,,Standard,,2015.0,2329.0,0.0,0.4166666666666667,0.0,0.0,0.75,0.16666666666666666,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Eljanov,P","Van Hesselingen,Guido",[],[],"['rating_2000_9999', 'cohort_member']",0.09558823529411764,0.11940298507462686,136,134,23,"Eljanov,P","Van Hesselingen,Guido",1-0,2025.08.03,,Standard,,2680.0,2271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Schuricht,Emil Frederick","L'Ami,E",[],[],"['rating_2000_9999', 'cohort_member']",0.1450381679389313,0.13333333333333333,131,120,23,"Schuricht,Emil Frederick","L'Ami,E",0-1,2025.08.03,,Standard,,2307.0,2611.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Beerdsen,Thomas","Grochal,J",[],[],"['rating_2000_9999', 'cohort_member']",0.05517241379310345,0.0,145,104,23,"Beerdsen,Thomas","Grochal,J",1-0,2025.08.03,,Standard,,2513.0,2239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Ronge,Tim","Leenhouts,K",[],[],"['rating_2000_9999', 'cohort_member']",0.05673758865248227,0.1076923076923077,141,130,23,"Ronge,Tim","Leenhouts,K",1/2-1/2,2025.08.03,,Standard,,2285.0,2476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Ikonnikov,Vy","De Jong,Lode",[],[],"['rating_2000_9999', 'cohort_member']",0.17796610169491525,0.2602739726027397,118,146,23,"Ikonnikov,Vy","De Jong,Lode",1-0,2025.08.03,,Standard,,2461.0,2140.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Prraneeth,Vuppala","Hng,Mei-En Emmanuelle",[],[],"['rating_2000_9999', 'cohort_member']",0.15671641791044777,0.014492753623188406,134,138,23,"Prraneeth,Vuppala","Hng,Mei-En Emmanuelle",1-0,2025.08.03,,Standard,,2458.0,2132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.08333333333333333,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Bleecke,Sebastian","Hausrath,D",[],[],"['rating_2000_9999', 'cohort_member']",0.03,0.05555555555555555,100,144,23,"Bleecke,Sebastian","Hausrath,D",1/2-1/2,2025.08.03,,Standard,,2141.0,2442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.125,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"De Boer,Eelke","Romkes,Abel",[],[],"['rating_2000_9999', 'cohort_member']",0.02877697841726619,0.08,139,150,23,"De Boer,Eelke","Romkes,Abel",1-0,2025.08.03,,Standard,,2436.0,2118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Van der Werf,Joel","Nothnagel,Marian Can",[],[],"['rating_2000_9999', 'cohort_member']",0.1510791366906475,0.25,139,128,23,"Van der Werf,Joel","Nothnagel,Marian Can",1-0,2025.08.03,,Standard,,2117.0,2434.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.875,0.5,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Van Liempt,Michael","Dushyant,Sharma",[],[],"['rating_2000_9999', 'cohort_member']",0.16521739130434782,0.125,115,136,23,"Van Liempt,Michael","Dushyant,Sharma",1/2-1/2,2025.08.03,,Standard,,2111.0,2376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.7083333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Hoogland,D","Syrov,Arkadi",[],[],"['rating_2000_9999', 'cohort_member']",0.06666666666666667,0.06557377049180328,120,122,23,"Hoogland,D","Syrov,Arkadi",0-1,2025.08.03,,Standard,,2106.0,2342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Lopez,Ja","Op den Dries,J",[],[],"['rating_2000_9999', 'cohort_member']",0.1557377049180328,0.16176470588235295,122,136,23,"Lopez,Ja","Op den Dries,J",1/2-1/2,2025.08.03,,Standard,,2329.0,2095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Smid,Jelle","Seul,G",[],[],"['rating_2000_9999', 'cohort_member']",0.08064516129032258,0.16666666666666666,124,132,23,"Smid,Jelle","Seul,G",0-1,2025.08.03,,Standard,,2086.0,2326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Weber,Nikita","Ritzerveld,Noah",[],[],"['rating_2000_9999', 'cohort_member']",0.14074074074074075,0.16379310344827586,135,116,23,"Weber,Nikita","Ritzerveld,Noah",0-1,2025.08.03,,Standard,,2082.0,2317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.7916666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"De Winter,Arthur","Schmidt,Kai",[],[],"['rating_2000_9999', 'cohort_member']",0.17355371900826447,0.13513513513513514,121,148,23,"De Winter,Arthur","Schmidt,Kai",1-0,2025.08.03,,Standard,,2460.0,1959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.4166666666666667,0.0,0.4166666666666667,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Wimmer,Michael","Horvath,Dominik",[],[],"['rating_2000_9999', 'cohort_member']",0.1349206349206349,0.10294117647058823,126,136,23,"Wimmer,Michael","Horvath,Dominik",0-1,2025.08.03,,Standard,,2140.0,2544.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Jovanovic,Zo CRO","Szakolczai,P",[],[],"['rating_2000_9999', 'cohort_member']",0.21019108280254778,0.04411764705882353,157,136,23,"Jovanovic,Zo CRO","Szakolczai,P",1-0,2025.08.03,,Standard,,2501.0,2130.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.0,0.13333333333333333,0.0,0.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Kunz,A","Shchekachev,A",[],[],"['rating_2000_9999', 'cohort_member']",0.11904761904761904,0.11764705882352941,126,136,23,"Kunz,A","Shchekachev,A",1/2-1/2,2025.08.03,,Standard,,2128.0,2468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Tischler,Michel","Zelcic,R",[],[],"['rating_2000_9999', 'cohort_member']",0.14414414414414414,0.03076923076923077,111,130,23,"Tischler,Michel","Zelcic,R",0-1,2025.08.03,,Standard,,2102.0,2458.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Diermair,A","Van Amerongen,Arjen",[],[],"['rating_2000_9999', 'cohort_member']",0.07947019867549669,0.039473684210526314,151,152,23,"Diermair,A","Van Amerongen,Arjen",1-0,2025.08.03,,Standard,,2442.0,2073.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Scheffknecht,P","Kjartansson,G",[],[],"['rating_2000_9999', 'cohort_member']",0.08270676691729323,0.1076923076923077,133,130,23,"Scheffknecht,P","Kjartansson,G",1/2-1/2,2025.08.03,,Standard,,2059.0,2417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
